VGS_V,VDS_V,Temperature_C,Width_um,Length_um,ID_mA
1.4,1.6,75,5.0,0.18,1.2834490600000001
1.6,1.6,75,5.0,0.18,2.06170158
1.8,1.6,75,5.0,0.18,3.0235339900000002
0.0,1.8,75,5.0,0.18,7.78613266e-09
0.2,1.8,75,5.0,0.18,7.78613266e-09
0.4,1.8,75,5.0,0.18,7.78613266e-09
0.6,1.8,75,5.0,0.18,7.78613266e-09
0.8,1.8,75,5.0,0.18,0.0503652889
1.0,1.8,75,5.0,0.18,0.278759974
1.2,1.8,75,5.0,0.18,0.691446099
1.4,1.8,75,5.0,0.18,1.28842366
1.6,1.8,75,5.0,0.18,2.0696926700000002
1.8,1.8,75,5.0,0.18,3.0352531099999998
0.0,0.0,75,5.0,0.5,-0.0
0.2,0.0,75,5.0,0.5,-0.0
0.4,0.0,75,5.0,0.5,-0.0
0.6,0.0,75,5.0,0.5,-0.0
0.8,0.0,75,5.0,0.5,-0.0
1.0,0.0,75,5.0,0.5,-0.0
1.2,0.0,75,5.0,0.5,-0.0
1.4,0.0,75,5.0,0.5,-0.0
1.6,0.0,75,5.0,0.5,-0.0
1.8,0.0,75,5.0,0.5,-0.0
0.0,0.2,75,5.0,0.5,6.18613266e-09
0.2,0.2,75,5.0,0.5,6.18613266e-09
0.4,0.2,75,5.0,0.5,6.18613266e-09
0.6,0.2,75,5.0,0.5,6.18613266e-09
0.8,0.2,75,5.0,0.5,0.017571461
1.0,0.2,75,5.0,0.5,0.07968241440000001
1.2,0.2,75,5.0,0.5,0.14397806900000001
1.4,0.2,75,5.0,0.5,0.20827372400000002
1.6,0.2,75,5.0,0.5,0.27256937800000003
1.8,0.2,75,5.0,0.5,0.33686503300000004
0.0,0.4,75,5.0,0.5,6.38613266e-09
0.2,0.4,75,5.0,0.5,6.38613266e-09
0.4,0.4,75,5.0,0.5,6.38613266e-09
0.6,0.4,75,5.0,0.5,6.38613266e-09
0.8,0.4,75,5.0,0.5,0.017641467
1.0,0.4,75,5.0,0.5,0.097641335
1.2,0.4,75,5.0,0.5,0.224551555
1.4,0.4,75,5.0,0.5,0.35365518
1.6,0.4,75,5.0,0.5,0.482758805
1.8,0.4,75,5.0,0.5,0.6118624300000001
0.0,0.6,75,5.0,0.5,6.58613266e-09
0.2,0.6,75,5.0,0.5,6.58613266e-09
0.4,0.6,75,5.0,0.5,6.58613266e-09
0.6,0.6,75,5.0,0.5,6.58613266e-09
0.8,0.6,75,5.0,0.5,0.017711473000000002
1.0,0.6,75,5.0,0.5,0.09802880080000001
1.2,0.6,75,5.0,0.5,0.24315409899999998
1.4,0.6,75,5.0,0.5,0.43537590200000004
1.6,0.6,75,5.0,0.5,0.629799813
1.8,0.6,75,5.0,0.5,0.8242237250000001
0.0,0.8,75,5.0,0.5,6.78613266e-09
0.2,0.8,75,5.0,0.5,6.78613266e-09
0.4,0.8,75,5.0,0.5,6.78613266e-09
0.6,0.8,75,5.0,0.5,6.78613266e-09
0.8,0.8,75,5.0,0.5,0.017781479000000003
1.0,0.8,75,5.0,0.5,0.0984162666
1.2,0.8,75,5.0,0.5,0.24411518299999999
1.4,0.8,75,5.0,0.5,0.45487822699999997
1.6,0.8,75,5.0,0.5,0.712923928
1.8,0.8,75,5.0,0.5,0.973180442
0.0,1.0,75,5.0,0.5,6.98613266e-09
0.2,1.0,75,5.0,0.5,6.98613266e-09
0.4,1.0,75,5.0,0.5,6.98613266e-09
0.6,1.0,75,5.0,0.5,6.98613266e-09
0.8,1.0,75,5.0,0.5,0.017851485
1.0,1.0,75,5.0,0.5,0.09880373240000001
1.2,1.0,75,5.0,0.5,0.24507626600000001
1.4,1.0,75,5.0,0.5,0.45666908700000003
1.6,1.0,75,5.0,0.5,0.733582194
1.8,1.0,75,5.0,0.5,1.05796411
0.0,1.2,75,5.0,0.5,7.18613266e-09
0.2,1.2,75,5.0,0.5,7.18613266e-09
0.4,1.2,75,5.0,0.5,7.18613266e-09
0.6,1.2,75,5.0,0.5,7.18613266e-09
0.8,1.2,75,5.0,0.5,0.017921491
1.0,1.2,75,5.0,0.5,0.0991911982
1.2,1.2,75,5.0,0.5,0.24603735000000002
1.4,1.2,75,5.0,0.5,0.458459946
1.6,1.2,75,5.0,0.5,0.736458987
1.8,1.2,75,5.0,0.5,1.08003447
0.0,1.4,75,5.0,0.5,7.38613266e-09
0.2,1.4,75,5.0,0.5,7.38613266e-09
0.4,1.4,75,5.0,0.5,7.38613266e-09
0.6,1.4,75,5.0,0.5,7.38613266e-09
0.8,1.4,75,5.0,0.5,0.017991497000000002
1.0,1.4,75,5.0,0.5,0.099578664
1.2,1.4,75,5.0,0.5,0.24699843300000002
1.4,1.4,75,5.0,0.5,0.460250805
1.6,1.4,75,5.0,0.5,0.73933578
1.8,1.4,75,5.0,0.5,1.08425336
0.0,1.6,75,5.0,0.5,7.58613266e-09
0.2,1.6,75,5.0,0.5,7.58613266e-09
0.4,1.6,75,5.0,0.5,7.58613266e-09
0.6,1.6,75,5.0,0.5,7.58613266e-09
0.8,1.6,75,5.0,0.5,0.018061503000000003
1.0,1.6,75,5.0,0.5,0.0999661298
1.2,1.6,75,5.0,0.5,0.24795951700000002
1.4,1.6,75,5.0,0.5,0.462041665
1.6,1.6,75,5.0,0.5,0.742212573
1.8,1.6,75,5.0,0.5,1.08847224
0.0,1.8,75,5.0,0.5,7.78613266e-09
0.2,1.8,75,5.0,0.5,7.78613266e-09
0.4,1.8,75,5.0,0.5,7.78613266e-09
0.6,1.8,75,5.0,0.5,7.78613266e-09
0.8,1.8,75,5.0,0.5,0.018131508999999997
1.0,1.8,75,5.0,0.5,0.100353596
1.2,1.8,75,5.0,0.5,0.24892060100000002
1.4,1.8,75,5.0,0.5,0.46383252399999997
1.6,1.8,75,5.0,0.5,0.7450893660000001
1.8,1.8,75,5.0,0.5,1.09269113
0.0,0.0,75,5.0,1.0,-0.0
0.2,0.0,75,5.0,1.0,-0.0
0.4,0.0,75,5.0,1.0,-0.0
0.6,0.0,75,5.0,1.0,-0.0
0.8,0.0,75,5.0,1.0,-0.0
1.0,0.0,75,5.0,1.0,-0.0
1.2,0.0,75,5.0,1.0,-0.0
1.4,0.0,75,5.0,1.0,-0.0
1.6,0.0,75,5.0,1.0,-0.0
1.8,0.0,75,5.0,1.0,-0.0
0.0,0.2,75,5.0,1.0,6.18613266e-09
0.2,0.2,75,5.0,1.0,6.18613266e-09
0.4,0.2,75,5.0,1.0,6.18613266e-09
0.6,0.2,75,5.0,1.0,6.18613266e-09
0.8,0.2,75,5.0,1.0,0.008785733609999999
1.0,0.2,75,5.0,1.0,0.039841210300000006
1.2,0.2,75,5.0,1.0,0.0719890376
1.4,0.2,75,5.0,1.0,0.10413686500000001
1.6,0.2,75,5.0,1.0,0.13628469199999999
1.8,0.2,75,5.0,1.0,0.168432519
0.0,0.4,75,5.0,1.0,6.38613266e-09
0.2,0.4,75,5.0,1.0,6.38613266e-09
0.4,0.4,75,5.0,1.0,6.38613266e-09
0.6,0.4,75,5.0,1.0,6.38613266e-09
0.8,0.4,75,5.0,1.0,0.008820736709999999
1.0,0.4,75,5.0,1.0,0.0488206707
1.2,0.4,75,5.0,1.0,0.112275781
1.4,0.4,75,5.0,1.0,0.176827593
1.6,0.4,75,5.0,1.0,0.24137940600000002
1.8,0.4,75,5.0,1.0,0.305931218
0.0,0.6,75,5.0,1.0,6.58613266e-09
0.2,0.6,75,5.0,1.0,6.58613266e-09
0.4,0.6,75,5.0,1.0,6.58613266e-09
0.6,0.6,75,5.0,1.0,6.58613266e-09
0.8,0.6,75,5.0,1.0,0.0088557398
1.0,0.6,75,5.0,1.0,0.0490144037
1.2,0.6,75,5.0,1.0,0.12157705299999999
1.4,0.6,75,5.0,1.0,0.217687954
1.6,0.6,75,5.0,1.0,0.31489991
1.8,0.6,75,5.0,1.0,0.412111866
0.0,0.8,75,5.0,1.0,6.78613266e-09
0.2,0.8,75,5.0,1.0,6.78613266e-09
0.4,0.8,75,5.0,1.0,6.78613266e-09
0.6,0.8,75,5.0,1.0,6.78613266e-09
0.8,0.8,75,5.0,1.0,0.0088907429
1.0,0.8,75,5.0,1.0,0.0492081367
1.2,0.8,75,5.0,1.0,0.12205759499999999
1.4,0.8,75,5.0,1.0,0.227439117
1.6,0.8,75,5.0,1.0,0.356461968
1.8,0.8,75,5.0,1.0,0.486590225
0.0,1.0,75,5.0,1.0,6.98613266e-09
0.2,1.0,75,5.0,1.0,6.98613266e-09
0.4,1.0,75,5.0,1.0,6.98613266e-09
0.6,1.0,75,5.0,1.0,6.98613266e-09
0.8,1.0,75,5.0,1.0,0.008925746
1.0,1.0,75,5.0,1.0,0.0494018697
1.2,1.0,75,5.0,1.0,0.12253813699999999
1.4,1.0,75,5.0,1.0,0.228334547
1.6,1.0,75,5.0,1.0,0.36679110000000004
1.8,1.0,75,5.0,1.0,0.528982058
0.0,1.2,75,5.0,1.0,7.18613266e-09
0.2,1.2,75,5.0,1.0,7.18613266e-09
0.4,1.2,75,5.0,1.0,7.18613266e-09
0.6,1.2,75,5.0,1.0,7.18613266e-09
0.8,1.2,75,5.0,1.0,0.0089607491
1.0,1.2,75,5.0,1.0,0.0495956027
1.2,1.2,75,5.0,1.0,0.12301867899999999
1.4,1.2,75,5.0,1.0,0.229229977
1.6,1.2,75,5.0,1.0,0.368229497
1.8,1.2,75,5.0,1.0,0.54001724
0.0,1.4,75,5.0,1.0,7.38613266e-09
0.2,1.4,75,5.0,1.0,7.38613266e-09
0.4,1.4,75,5.0,1.0,7.38613266e-09
0.6,1.4,75,5.0,1.0,7.38613266e-09
0.8,1.4,75,5.0,1.0,0.0089957522
1.0,1.4,75,5.0,1.0,0.0497893357
1.2,1.4,75,5.0,1.0,0.12349921999999999
1.4,1.4,75,5.0,1.0,0.230125406
1.6,1.4,75,5.0,1.0,0.369667894
1.8,1.4,75,5.0,1.0,0.5421266819999999
0.0,1.6,75,5.0,1.0,7.58613266e-09
0.2,1.6,75,5.0,1.0,7.58613266e-09
0.4,1.6,75,5.0,1.0,7.58613266e-09
0.6,1.6,75,5.0,1.0,7.58613266e-09
0.8,1.6,75,5.0,1.0,0.0090307553
1.0,1.6,75,5.0,1.0,0.0499830687
1.2,1.6,75,5.0,1.0,0.123979762
1.4,1.6,75,5.0,1.0,0.23102083599999998
1.6,1.6,75,5.0,1.0,0.37110629
1.8,1.6,75,5.0,1.0,0.544236125
0.0,1.8,75,5.0,1.0,7.78613266e-09
0.2,1.8,75,5.0,1.0,7.78613266e-09
0.4,1.8,75,5.0,1.0,7.78613266e-09
0.6,1.8,75,5.0,1.0,7.78613266e-09
0.8,1.8,75,5.0,1.0,0.009065758390000001
1.0,1.8,75,5.0,1.0,0.0501768017
1.2,1.8,75,5.0,1.0,0.124460304
1.4,1.8,75,5.0,1.0,0.231916266
1.6,1.8,75,5.0,1.0,0.372544687
1.8,1.8,75,5.0,1.0,0.5463455669999999
0.0,0.0,75,10.0,0.18,-0.0
0.2,0.0,75,10.0,0.18,-0.0
0.4,0.0,75,10.0,0.18,-0.0
0.6,0.0,75,10.0,0.18,-0.0
0.8,0.0,75,10.0,0.18,-0.0
1.0,0.0,75,10.0,0.18,-0.0
1.2,0.0,75,10.0,0.18,-0.0
1.4,0.0,75,10.0,0.18,-0.0
1.6,0.0,75,10.0,0.18,-0.0
1.8,0.0,75,10.0,0.18,-0.0
0.0,0.2,75,10.0,0.18,6.18613266e-09
0.2,0.2,75,10.0,0.18,6.18613266e-09
0.4,0.2,75,10.0,0.18,6.18613266e-09
0.6,0.2,75,10.0,0.18,6.18613266e-09
0.8,0.2,75,10.0,0.18,0.0976191998
1.0,0.2,75,10.0,0.18,0.442680052
1.2,0.2,75,10.0,0.18,0.799878133
1.4,0.2,75,10.0,0.18,1.15707621
1.6,0.2,75,10.0,0.18,1.5142742900000001
1.8,0.2,75,10.0,0.18,1.87147238
0.0,0.4,75,10.0,0.18,6.38613266e-09
0.2,0.4,75,10.0,0.18,6.38613266e-09
0.4,0.4,75,10.0,0.18,6.38613266e-09
0.6,0.4,75,10.0,0.18,6.38613266e-09
0.8,0.4,75,10.0,0.18,0.0980081211
1.0,0.4,75,10.0,0.18,0.542451832
1.2,0.4,75,10.0,0.18,1.24750861
1.4,0.4,75,10.0,0.18,1.9647509699999999
1.6,0.4,75,10.0,0.18,2.68199333
1.8,0.4,75,10.0,0.18,3.39923569
0.0,0.6,75,10.0,0.18,6.58613266e-09
0.2,0.6,75,10.0,0.18,6.58613266e-09
0.4,0.6,75,10.0,0.18,6.58613266e-09
0.6,0.6,75,10.0,0.18,6.58613266e-09
0.8,0.6,75,10.0,0.18,0.0983970423
1.0,0.6,75,10.0,0.18,0.544604419
1.2,0.6,75,10.0,0.18,1.35085608
1.4,0.6,75,10.0,0.18,2.41875498
1.6,0.6,75,10.0,0.18,3.49888782
1.8,0.6,75,10.0,0.18,4.579020659999999
0.0,0.8,75,10.0,0.18,6.78613266e-09
0.2,0.8,75,10.0,0.18,6.78613266e-09
0.4,0.8,75,10.0,0.18,6.78613266e-09
0.6,0.8,75,10.0,0.18,6.78613266e-09
0.8,0.8,75,10.0,0.18,0.0987859636
1.0,0.8,75,10.0,0.18,0.546757006
1.2,0.8,75,10.0,0.18,1.3561954299999999
1.4,0.8,75,10.0,0.18,2.52710123
1.6,0.8,75,10.0,0.18,3.96068846
1.8,0.8,75,10.0,0.18,5.40655798
0.0,1.0,75,10.0,0.18,6.98613266e-09
0.2,1.0,75,10.0,0.18,6.98613266e-09
0.4,1.0,75,10.0,0.18,6.98613266e-09
0.6,1.0,75,10.0,0.18,6.98613266e-09
0.8,1.0,75,10.0,0.18,0.09917488490000001
1.0,1.0,75,10.0,0.18,0.548909593
1.2,1.0,75,10.0,0.18,1.3615347800000002
1.4,1.0,75,10.0,0.18,2.5370504499999997
1.6,1.0,75,10.0,0.18,4.0754566
1.8,1.0,75,10.0,0.18,5.87757835
0.0,1.2,75,10.0,0.18,7.18613266e-09
0.2,1.2,75,10.0,0.18,7.18613266e-09
0.4,1.2,75,10.0,0.18,7.18613266e-09
0.6,1.2,75,10.0,0.18,7.18613266e-09
0.8,1.2,75,10.0,0.18,0.0995638062
1.0,1.2,75,10.0,0.18,0.551062179
1.2,1.2,75,10.0,0.18,1.36687413
1.4,1.2,75,10.0,0.18,2.54699967
1.6,1.2,75,10.0,0.18,4.09143878
1.8,1.2,75,10.0,0.18,6.00019148
0.0,1.4,75,10.0,0.18,7.38613266e-09
0.2,1.4,75,10.0,0.18,7.38613266e-09
0.4,1.4,75,10.0,0.18,7.38613266e-09
0.6,1.4,75,10.0,0.18,7.38613266e-09
0.8,1.4,75,10.0,0.18,0.0999527275
1.0,1.4,75,10.0,0.18,0.553214766
1.2,1.4,75,10.0,0.18,1.37221349
1.4,1.4,75,10.0,0.18,2.5569488799999998
1.6,1.4,75,10.0,0.18,4.10742096
1.8,1.4,75,10.0,0.18,6.02362973
0.0,1.6,75,10.0,0.18,7.58613266e-09
0.2,1.6,75,10.0,0.18,7.58613266e-09
0.4,1.6,75,10.0,0.18,7.58613266e-09
0.6,1.6,75,10.0,0.18,7.58613266e-09
0.8,1.6,75,10.0,0.18,0.100341649
1.0,1.6,75,10.0,0.18,0.555367353
1.2,1.6,75,10.0,0.18,1.3775528400000001
1.4,1.6,75,10.0,0.18,2.5668981
1.6,1.6,75,10.0,0.18,4.12340315
1.8,1.6,75,10.0,0.18,6.0470679700000005
0.0,1.8,75,10.0,0.18,7.78613266e-09
0.2,1.8,75,10.0,0.18,7.78613266e-09
0.4,1.8,75,10.0,0.18,7.78613266e-09
0.6,1.8,75,10.0,0.18,7.78613266e-09
0.8,1.8,75,10.0,0.18,0.10073057
1.0,1.8,75,10.0,0.18,0.5575199399999999
1.2,1.8,75,10.0,0.18,1.38289219
1.4,1.8,75,10.0,0.18,2.57684732
1.6,1.8,75,10.0,0.18,4.1393853300000005
1.8,1.8,75,10.0,0.18,6.0705062199999995
0.0,0.0,75,10.0,0.5,-0.0
0.2,0.0,75,10.0,0.5,-0.0
0.4,0.0,75,10.0,0.5,-0.0
0.6,0.0,75,10.0,0.5,-0.0
0.8,0.0,75,10.0,0.5,-0.0
1.0,0.0,75,10.0,0.5,-0.0
1.2,0.0,75,10.0,0.5,-0.0
1.4,0.0,75,10.0,0.5,-0.0
1.6,0.0,75,10.0,0.5,-0.0
1.8,0.0,75,10.0,0.5,-0.0
0.0,0.2,75,10.0,0.5,6.18613266e-09
0.2,0.2,75,10.0,0.5,6.18613266e-09
0.4,0.2,75,10.0,0.5,6.18613266e-09
0.6,0.2,75,10.0,0.5,6.18613266e-09
0.8,0.2,75,10.0,0.5,0.035142915899999995
1.0,0.2,75,10.0,0.5,0.159364823
1.2,0.2,75,10.0,0.5,0.287956132
1.4,0.2,75,10.0,0.5,0.416547441
1.6,0.2,75,10.0,0.5,0.54513875
1.8,0.2,75,10.0,0.5,0.6737300589999999
0.0,0.4,75,10.0,0.5,6.38613266e-09
0.2,0.4,75,10.0,0.5,6.38613266e-09
0.4,0.4,75,10.0,0.5,6.38613266e-09
0.6,0.4,75,10.0,0.5,6.38613266e-09
0.8,0.4,75,10.0,0.5,0.0352829277
1.0,0.4,75,10.0,0.5,0.195282664
1.2,0.4,75,10.0,0.5,0.449103103
1.4,0.4,75,10.0,0.5,0.7073103540000001
1.6,0.4,75,10.0,0.5,0.965517604
1.8,0.4,75,10.0,0.5,1.22372485
0.0,0.6,75,10.0,0.5,6.58613266e-09
0.2,0.6,75,10.0,0.5,6.58613266e-09
0.4,0.6,75,10.0,0.5,6.58613266e-09
0.6,0.6,75,10.0,0.5,6.58613266e-09
0.8,0.6,75,10.0,0.5,0.0354229395
1.0,0.6,75,10.0,0.5,0.196057595
1.2,0.6,75,10.0,0.5,0.48630819200000003
1.4,0.6,75,10.0,0.5,0.8707517969999999
1.6,0.6,75,10.0,0.5,1.2595996200000001
1.8,0.6,75,10.0,0.5,1.64844744
0.0,0.8,75,10.0,0.5,6.78613266e-09
0.2,0.8,75,10.0,0.5,6.78613266e-09
0.4,0.8,75,10.0,0.5,6.78613266e-09
0.6,0.8,75,10.0,0.5,6.78613266e-09
0.8,0.8,75,10.0,0.5,0.0355629513
1.0,0.8,75,10.0,0.5,0.19683252599999998
1.2,0.8,75,10.0,0.5,0.488230359
1.4,0.8,75,10.0,0.5,0.909756448
1.6,0.8,75,10.0,0.5,1.4258478499999998
1.8,0.8,75,10.0,0.5,1.94636088
0.0,1.0,75,10.0,0.5,6.98613266e-09
0.2,1.0,75,10.0,0.5,6.98613266e-09
0.4,1.0,75,10.0,0.5,6.98613266e-09
0.6,1.0,75,10.0,0.5,6.98613266e-09
0.8,1.0,75,10.0,0.5,0.035702963
1.0,1.0,75,10.0,0.5,0.19760745799999999
1.2,1.0,75,10.0,0.5,0.490152526
1.4,1.0,75,10.0,0.5,0.913338166
1.6,1.0,75,10.0,0.5,1.46716438
1.8,1.0,75,10.0,0.5,2.11592821
0.0,1.2,75,10.0,0.5,7.18613266e-09
0.2,1.2,75,10.0,0.5,7.18613266e-09
0.4,1.2,75,10.0,0.5,7.18613266e-09
0.6,1.2,75,10.0,0.5,7.18613266e-09
0.8,1.2,75,10.0,0.5,0.035842974799999996
1.0,1.2,75,10.0,0.5,0.198382389
1.2,1.2,75,10.0,0.5,0.4920746919999999
1.4,1.2,75,10.0,0.5,0.916919885
1.6,1.2,75,10.0,0.5,1.4729179700000001
1.8,1.2,75,10.0,0.5,2.16006894
0.0,1.4,75,10.0,0.5,7.38613266e-09
0.2,1.4,75,10.0,0.5,7.38613266e-09
0.4,1.4,75,10.0,0.5,7.38613266e-09
0.6,1.4,75,10.0,0.5,7.38613266e-09
0.8,1.4,75,10.0,0.5,0.0359829866
1.0,1.4,75,10.0,0.5,0.199157321
1.2,1.4,75,10.0,0.5,0.49399685899999995
1.4,1.4,75,10.0,0.5,0.920501603
1.6,1.4,75,10.0,0.5,1.47867155
1.8,1.4,75,10.0,0.5,2.16850671
0.0,1.6,75,10.0,0.5,7.58613266e-09
0.2,1.6,75,10.0,0.5,7.58613266e-09
0.4,1.6,75,10.0,0.5,7.58613266e-09
0.6,1.6,75,10.0,0.5,7.58613266e-09
0.8,1.6,75,10.0,0.5,0.0361229984
1.0,1.6,75,10.0,0.5,0.199932252
1.2,1.6,75,10.0,0.5,0.49591902600000004
1.4,1.6,75,10.0,0.5,0.924083322
1.6,1.6,75,10.0,0.5,1.48442514
1.8,1.6,75,10.0,0.5,2.17694448
0.0,1.8,75,10.0,0.5,7.78613266e-09
0.2,1.8,75,10.0,0.5,7.78613266e-09
0.4,1.8,75,10.0,0.5,7.78613266e-09
0.6,1.8,75,10.0,0.5,7.78613266e-09
0.8,1.8,75,10.0,0.5,0.0362630102
1.0,1.8,75,10.0,0.5,0.200707183
1.2,1.8,75,10.0,0.5,0.49784119300000007
1.4,1.8,75,10.0,0.5,0.9276650399999999
1.6,1.8,75,10.0,0.5,1.4901787199999998
1.8,1.8,75,10.0,0.5,2.18538224
0.0,0.0,75,10.0,1.0,-0.0
0.2,0.0,75,10.0,1.0,-0.0
0.4,0.0,75,10.0,1.0,-0.0
0.6,0.0,75,10.0,1.0,-0.0
0.8,0.0,75,10.0,1.0,-0.0
1.0,0.0,75,10.0,1.0,-0.0
1.2,0.0,75,10.0,1.0,-0.0
1.4,0.0,75,10.0,1.0,-0.0
1.6,0.0,75,10.0,1.0,-0.0
1.8,0.0,75,10.0,1.0,-0.0
0.0,0.2,75,10.0,1.0,6.18613266e-09
0.2,0.2,75,10.0,1.0,6.18613266e-09
0.4,0.2,75,10.0,1.0,6.18613266e-09
0.6,0.2,75,10.0,1.0,6.18613266e-09
0.8,0.2,75,10.0,1.0,0.017571461
1.0,0.2,75,10.0,1.0,0.07968241440000001
1.2,0.2,75,10.0,1.0,0.14397806900000001
1.4,0.2,75,10.0,1.0,0.20827372400000002
1.6,0.2,75,10.0,1.0,0.27256937800000003
1.8,0.2,75,10.0,1.0,0.33686503300000004
0.0,0.4,75,10.0,1.0,6.38613266e-09
0.2,0.4,75,10.0,1.0,6.38613266e-09
0.4,0.4,75,10.0,1.0,6.38613266e-09
0.6,0.4,75,10.0,1.0,6.38613266e-09
0.8,0.4,75,10.0,1.0,0.017641467
1.0,0.4,75,10.0,1.0,0.097641335
1.2,0.4,75,10.0,1.0,0.224551555
1.4,0.4,75,10.0,1.0,0.35365518
1.6,0.4,75,10.0,1.0,0.482758805
1.8,0.4,75,10.0,1.0,0.6118624300000001
0.0,0.6,75,10.0,1.0,6.58613266e-09
0.2,0.6,75,10.0,1.0,6.58613266e-09
0.4,0.6,75,10.0,1.0,6.58613266e-09
0.6,0.6,75,10.0,1.0,6.58613266e-09
0.8,0.6,75,10.0,1.0,0.017711473000000002
1.0,0.6,75,10.0,1.0,0.09802880080000001
1.2,0.6,75,10.0,1.0,0.24315409899999998
1.4,0.6,75,10.0,1.0,0.43537590200000004
1.6,0.6,75,10.0,1.0,0.629799813
1.8,0.6,75,10.0,1.0,0.8242237250000001
0.0,0.8,75,10.0,1.0,6.78613266e-09
0.2,0.8,75,10.0,1.0,6.78613266e-09
0.4,0.8,75,10.0,1.0,6.78613266e-09
0.6,0.8,75,10.0,1.0,6.78613266e-09
0.8,0.8,75,10.0,1.0,0.017781479000000003
1.0,0.8,75,10.0,1.0,0.0984162666
1.2,0.8,75,10.0,1.0,0.24411518299999999
1.4,0.8,75,10.0,1.0,0.45487822699999997
1.6,0.8,75,10.0,1.0,0.712923928
1.8,0.8,75,10.0,1.0,0.973180442
0.0,1.0,75,10.0,1.0,6.98613266e-09
0.2,1.0,75,10.0,1.0,6.98613266e-09
0.4,1.0,75,10.0,1.0,6.98613266e-09
0.6,1.0,75,10.0,1.0,6.98613266e-09
0.8,1.0,75,10.0,1.0,0.017851485
1.0,1.0,75,10.0,1.0,0.09880373240000001
1.2,1.0,75,10.0,1.0,0.24507626600000001
1.4,1.0,75,10.0,1.0,0.45666908700000003
1.6,1.0,75,10.0,1.0,0.733582194
1.8,1.0,75,10.0,1.0,1.05796411
0.0,1.2,75,10.0,1.0,7.18613266e-09
0.2,1.2,75,10.0,1.0,7.18613266e-09
0.4,1.2,75,10.0,1.0,7.18613266e-09
0.6,1.2,75,10.0,1.0,7.18613266e-09
0.8,1.2,75,10.0,1.0,0.017921491
1.0,1.2,75,10.0,1.0,0.0991911982
1.2,1.2,75,10.0,1.0,0.24603735000000002
1.4,1.2,75,10.0,1.0,0.458459946
1.6,1.2,75,10.0,1.0,0.736458987
1.8,1.2,75,10.0,1.0,1.08003447
0.0,1.4,75,10.0,1.0,7.38613266e-09
0.2,1.4,75,10.0,1.0,7.38613266e-09
0.4,1.4,75,10.0,1.0,7.38613266e-09
0.6,1.4,75,10.0,1.0,7.38613266e-09
0.8,1.4,75,10.0,1.0,0.017991497000000002
1.0,1.4,75,10.0,1.0,0.099578664
1.2,1.4,75,10.0,1.0,0.24699843300000002
1.4,1.4,75,10.0,1.0,0.460250805
1.6,1.4,75,10.0,1.0,0.73933578
1.8,1.4,75,10.0,1.0,1.08425336
0.0,1.6,75,10.0,1.0,7.58613266e-09
0.2,1.6,75,10.0,1.0,7.58613266e-09
0.4,1.6,75,10.0,1.0,7.58613266e-09
0.6,1.6,75,10.0,1.0,7.58613266e-09
0.8,1.6,75,10.0,1.0,0.018061503000000003
1.0,1.6,75,10.0,1.0,0.0999661298
1.2,1.6,75,10.0,1.0,0.24795951700000002
1.4,1.6,75,10.0,1.0,0.462041665
1.6,1.6,75,10.0,1.0,0.742212573
1.8,1.6,75,10.0,1.0,1.08847224
0.0,1.8,75,10.0,1.0,7.78613266e-09
0.2,1.8,75,10.0,1.0,7.78613266e-09
0.4,1.8,75,10.0,1.0,7.78613266e-09
0.6,1.8,75,10.0,1.0,7.78613266e-09
0.8,1.8,75,10.0,1.0,0.018131508999999997
1.0,1.8,75,10.0,1.0,0.100353596
1.2,1.8,75,10.0,1.0,0.24892060100000002
1.4,1.8,75,10.0,1.0,0.46383252399999997
1.6,1.8,75,10.0,1.0,0.7450893660000001
1.8,1.8,75,10.0,1.0,1.09269113
0.0,0.0,125,2.0,0.18,-0.0
0.2,0.0,125,2.0,0.18,-0.0
0.4,0.0,125,2.0,0.18,-0.0
0.6,0.0,125,2.0,0.18,-0.0
0.8,0.0,125,2.0,0.18,-0.0
1.0,0.0,125,2.0,0.18,-0.0
1.2,0.0,125,2.0,0.18,-0.0
1.4,0.0,125,2.0,0.18,-0.0
1.6,0.0,125,2.0,0.18,-0.0
1.8,0.0,125,2.0,0.18,-0.0
0.0,0.2,125,2.0,0.18,9.448508260000001e-07
0.2,0.2,125,2.0,0.18,9.448508260000001e-07
0.4,0.2,125,2.0,0.18,9.448508260000001e-07
0.6,0.2,125,2.0,0.18,9.448508260000001e-07
0.8,0.2,125,2.0,0.18,0.0288093392
1.0,0.2,125,2.0,0.18,0.0872221958
1.2,0.2,125,2.0,0.18,0.14563642200000002
1.4,0.2,125,2.0,0.18,0.204050649
1.6,0.2,125,2.0,0.18,0.26246487599999996
1.8,0.2,125,2.0,0.18,0.320879103
0.0,0.4,125,2.0,0.18,9.45050826e-07
0.2,0.4,125,2.0,0.18,9.45050826e-07
0.4,0.4,125,2.0,0.18,9.45050826e-07
0.6,0.4,125,2.0,0.18,9.45050826e-07
0.8,0.4,125,2.0,0.18,0.0289241139
1.0,0.4,125,2.0,0.18,0.11649286
1.2,0.4,125,2.0,0.18,0.23378539
1.4,0.4,125,2.0,0.18,0.35107929499999996
1.6,0.4,125,2.0,0.18,0.46837320000000005
1.8,0.4,125,2.0,0.18,0.585667106
0.0,0.6,125,2.0,0.18,9.45250826e-07
0.2,0.6,125,2.0,0.18,9.45250826e-07
